agency_cd	site_no	datetime	tz_cd	151374_00060	151374_00060_cd	151375_00065	151375_00065_cd	151376_00010	151376_00010_cd
5s	15s	20d	6s	14n	10s	14n	10s	14n	10s
USGS	12181000	2021-08-14 03:30	PDT	3480	A	3.27	A	11.7	P
USGS	12181000	2021-08-14 03:35	PDT	3480	A	3.27	A	11.7	P
USGS	12181000	2021-08-14 03:40	PDT	3480	A	3.27	A	11.7	P
USGS	12181000	2021-08-14 03:45	PDT	3420	A	3.25	A	11.7	P
USGS	12181000	2021-08-14 03:50	PDT	3420	A	3.25	A	11.7	P
USGS	12181000	2021-08-14 03:55	PDT	3390	A	3.24	A	11.7	P
USGS	12181000	2021-08-14 04:00	PDT	3420	A	3.25	A	11.7	P
USGS	12181000	2021-08-14 04:05	PDT	3390	A	3.24	A	11.7	P
USGS	12181000	2021-08-14 04:10	PDT	3390	A	3.24	A	11.7	P
USGS	12181000	2021-08-14 04:15	PDT	3390	A	3.24	A	11.7	P
USGS	12181000	2021-08-14 04:20	PDT	3360	A	3.23	A	11.7	P
USGS	12181000	2021-08-14 04:25	PDT	3340	A	3.22	A	11.7	P
USGS	12181000	2021-08-14 04:30	PDT	3340	A	3.22	A	11.7	P
USGS	12181000	2021-08-14 04:35	PDT	3310	A	3.21	A	11.7	P
USGS	12181000	2021-08-14 04:40	PDT	3310	A	3.21	A	11.7	P
USGS	12181000	2021-08-14 04:45	PDT	3310	A	3.21	A	11.7	P
USGS	12181000	2021-08-14 04:50	PDT	3310	A	3.21	A	11.7	P
USGS	12181000	2021-08-14 04:55	PDT	3280	A	3.20	A	11.7	P
USGS	12181000	2021-08-14 05:00	PDT	3280	A	3.20	A	11.7	P
USGS	12181000	2021-08-14 05:05	PDT	3280	A	3.20	A	11.7	P
USGS	12181000	2021-08-14 05:10	PDT	3280	A	3.20	A	11.7	P
USGS	12181000	2021-08-14 05:15	PDT	3250	A	3.19	A	11.7	P
USGS	12181000	2021-08-14 05:20	PDT	3250	A	3.19	A	11.6	P
USGS	12181000	2021-08-14 05:25	PDT	3250	A	3.19	A	11.6	P
USGS	12181000	2021-08-14 05:30	PDT	3250	A	3.19	A	11.6	P
USGS	12181000	2021-08-14 05:35	PDT	3250	A	3.19	A	11.6	P
USGS	12181000	2021-08-14 05:40	PDT	3250	A	3.19	A	11.6	P
USGS	12181000	2021-08-14 05:45	PDT	3250	A	3.19	A	11.6	P
USGS	12181000	2021-08-14 05:50	PDT	3250	A	3.19	A	11.6	P
USGS	12181000	2021-08-14 05:55	PDT	3250	A	3.19	A	11.6	P
USGS	12181000	2021-08-14 06:00	PDT	3250	A	3.19	A	11.6	P
USGS	12181000	2021-08-14 06:05	PDT	3250	A	3.19	A	11.6	P
USGS	12181000	2021-08-14 06:10	PDT	3250	A	3.19	A	11.6	P
USGS	12181000	2021-08-14 06:15	PDT	3250	A	3.19	A	11.6	P
USGS	12181000	2021-08-14 06:20	PDT	3220	A	3.18	A	11.6	P
USGS	12181000	2021-08-14 06:25	PDT	3220	A	3.18	A	11.6	P
USGS	12181000	2021-08-14 06:30	PDT	3250	A	3.19	A	11.6	P
USGS	12181000	2021-08-14 06:35	PDT	3220	A	3.18	A	11.6	P
USGS	12181000	2021-08-14 06:40	PDT	3250	A	3.19	A	11.6	P
USGS	12181000	2021-08-14 06:45	PDT	3220	A	3.18	A	11.6	P
USGS	12181000	2021-08-14 06:50	PDT	3220	A	3.18	A	11.6	P
USGS	12181000	2021-08-14 06:55	PDT	3250	A	3.19	A	11.6	P
USGS	12181000	2021-08-14 07:00	PDT	3220	A	3.18	A	11.6	P
USGS	12181000	2021-08-14 07:05	PDT	3250	A	3.19	A	11.6	P
USGS	12181000	2021-08-14 07:10	PDT	3220	A	3.18	A	11.6	P
USGS	12181000	2021-08-14 07:15	PDT	3220	A	3.18	A	11.6	P
USGS	12181000	2021-08-14 07:20	PDT	3220	A	3.18	A	11.6	P
USGS	12181000	2021-08-14 07:25	PDT	3200	A	3.17	A	11.6	P
USGS	12181000	2021-08-14 07:30	PDT	3220	A	3.18	A	11.6	P
USGS	12181000	2021-08-14 07:35	PDT	3220	A	3.18	A	11.6	P
USGS	12181000	2021-08-14 07:40	PDT	3250	A	3.19	A	11.6	P
USGS	12181000	2021-08-14 07:45	PDT	3220	A	3.18	A	11.6	P
USGS	12181000	2021-08-14 07:50	PDT	3220	A	3.18	A	11.7	P
USGS	12181000	2021-08-14 07:55	PDT	3220	A	3.18	A	11.7	P
USGS	12181000	2021-08-14 08:00	PDT	3220	A	3.18	A	11.7	P
USGS	12181000	2021-08-14 08:05	PDT	3250	A	3.19	A	11.7	P
USGS	12181000	2021-08-14 08:10	PDT	3220	A	3.18	A	11.7	P
USGS	12181000	2021-08-14 08:15	PDT	3220	A	3.18	A	11.7	P
USGS	12181000	2021-08-14 08:20	PDT	3250	A	3.19	A	11.7	P
USGS	12181000	2021-08-14 08:25	PDT	3250	A	3.19	A	11.7	P
USGS	12181000	2021-08-14 08:30	PDT	3220	A	3.18	A	11.7	P
USGS	12181000	2021-08-14 08:35	PDT	3220	A	3.18	A	11.7	P
USGS	12181000	2021-08-14 08:40	PDT	3250	A	3.19	A	11.8	P
USGS	12181000	2021-08-14 08:45	PDT	3220	A	3.18	A	11.8	P
USGS	12181000	2021-08-14 08:50	PDT	3220	A	3.18	A	11.8	P
USGS	12181000	2021-08-14 08:55	PDT	3220	A	3.18	A	11.8	P
USGS	12181000	2021-08-14 09:00	PDT	3220	A	3.18	A	11.8	P
USGS	12181000	2021-08-14 09:05	PDT	3220	A	3.18	A	11.8	P
USGS	12181000	2021-08-14 09:10	PDT	3220	A	3.18	A	11.8	P
USGS	12181000	2021-08-14 09:15	PDT	3200	A	3.17	A	11.9	P
USGS	12181000	2021-08-14 09:20	PDT	3220	A	3.18	A	11.9	P
USGS	12181000	2021-08-14 09:25	PDT	3220	A	3.18	A	11.9	P
USGS	12181000	2021-08-14 09:30	PDT	3220	A	3.18	A	11.9	P
USGS	12181000	2021-08-14 09:35	PDT	3200	A	3.17	A	11.9	P
USGS	12181000	2021-08-14 09:40	PDT	3220	A	3.18	A	12.0	P
USGS	12181000	2021-08-14 09:45	PDT	3220	A	3.18	A	12.0	P
USGS	12181000	2021-08-14 09:50	PDT	3200	A	3.17	A	12.0	P
USGS	12181000	2021-08-14 09:55	PDT	3200	A	3.17	A	12.0	P
USGS	12181000	2021-08-14 10:00	PDT	3200	A	3.17	A	12.0	P
USGS	12181000	2021-08-14 10:05	PDT	3200	A	3.17	A	12.1	P
USGS	12181000	2021-08-14 10:10	PDT	3200	A	3.17	A	12.1	P
USGS	12181000	2021-08-14 10:15	PDT	3200	A	3.17	A	12.1	P
USGS	12181000	2021-08-14 10:20	PDT	3200	A	3.17	A	12.1	P
USGS	12181000	2021-08-14 10:25	PDT	3220	A	3.18	A	12.2	P
USGS	12181000	2021-08-14 10:30	PDT	3200	A	3.17	A	12.2	P
USGS	12181000	2021-08-14 10:35	PDT	3200	A	3.17	A	12.2	P
USGS	12181000	2021-08-14 10:40	PDT	3200	A	3.17	A	12.2	P
USGS	12181000	2021-08-14 10:45	PDT	3200	A	3.17	A	12.3	P
USGS	12181000	2021-08-14 10:50	PDT	3200	A	3.17	A	12.3	P
USGS	12181000	2021-08-14 10:55	PDT	3200	A	3.17	A	12.3	P
USGS	12181000	2021-08-14 11:00	PDT	3200	A	3.17	A	12.4	P
USGS	12181000	2021-08-14 11:05	PDT	3220	A	3.18	A	12.4	P
USGS	12181000	2021-08-14 11:10	PDT	3220	A	3.18	A	12.4	P
USGS	12181000	2021-08-14 11:15	PDT	3280	A	3.20	A	12.4	P
USGS	12181000	2021-08-14 11:20	PDT	3310	A	3.21	A	12.4	P
USGS	12181000	2021-08-14 11:25	PDT	3340	A	3.22	A	12.5	P
USGS	12181000	2021-08-14 11:30	PDT	3360	A	3.23	A	12.5	P
USGS	12181000	2021-08-14 11:35	PDT	3420	A	3.25	A	12.5	P
USGS	12181000	2021-08-14 11:40	PDT	3450	A	3.26	A	12.6	P
USGS	12181000	2021-08-14 11:45	PDT	3480	A	3.27	A	12.6	P
USGS	12181000	2021-08-14 11:50	PDT	3530	A	3.29	A	12.6	P
USGS	12181000	2021-08-14 11:55	PDT	3560	A	3.30	A	12.6	P
USGS	12181000	2021-08-14 12:00	PDT	3590	A	3.31	A	12.7	P
USGS	12181000	2021-08-14 12:05	PDT	3620	A	3.32	A	12.7	P
USGS	12181000	2021-08-14 12:10	PDT	3650	A	3.33	A	12.7	P
USGS	12181000	2021-08-14 12:15	PDT	3680	A	3.34	A	12.7	P
USGS	12181000	2021-08-14 12:20	PDT	3680	A	3.34	A	12.8	P
USGS	12181000	2021-08-14 12:25	PDT	3680	A	3.34	A	12.8	P
USGS	12181000	2021-08-14 12:30	PDT	3710	A	3.35	A	12.8	P
USGS	12181000	2021-08-14 12:35	PDT	3710	A	3.35	A	12.8	P
USGS	12181000	2021-08-14 12:40	PDT	3740	A	3.36	A	12.9	P
USGS	12181000	2021-08-14 12:45	PDT	3740	A	3.36	A	12.9	P
USGS	12181000	2021-08-14 12:50	PDT	3740	A	3.36	A	12.9	P
USGS	12181000	2021-08-14 12:55	PDT	3740	A	3.36	A	13.0	P
USGS	12181000	2021-08-14 13:00	PDT	3760	A	3.37	A	13.0	P
USGS	12181000	2021-08-14 13:05	PDT	3760	A	3.37	A	13.0	P
USGS	12181000	2021-08-14 13:10	PDT	3740	A	3.36	A	13.0	P
USGS	12181000	2021-08-14 13:15	PDT	3760	A	3.37	A	13.1	P
USGS	12181000	2021-08-14 13:20	PDT	3740	A	3.36	A	13.1	P
USGS	12181000	2021-08-14 13:25	PDT	3760	A	3.37	A	13.1	P
USGS	12181000	2021-08-14 13:30	PDT	3760	A	3.37	A	13.2	P
USGS	12181000	2021-08-14 13:35	PDT	3790	A	3.38	A	13.2	P
USGS	12181000	2021-08-14 13:40	PDT	3760	A	3.37	A	13.2	P
USGS	12181000	2021-08-14 13:45	PDT	3790	A	3.38	A	13.2	P
USGS	12181000	2021-08-14 13:50	PDT	3790	A	3.38	A	13.2	P
USGS	12181000	2021-08-14 13:55	PDT	3820	A	3.39	A	13.3	P
USGS	12181000	2021-08-14 14:00	PDT	3850	A	3.40	A	13.3	P
USGS	12181000	2021-08-14 14:05	PDT	3850	A	3.40	A	13.3	P
USGS	12181000	2021-08-14 14:10	PDT	3880	A	3.41	A	13.4	P
USGS	12181000	2021-08-14 14:15	PDT	3910	A	3.42	A	13.4	P
USGS	12181000	2021-08-14 14:20	PDT	3910	A	3.42	A	13.4	P
USGS	12181000	2021-08-14 14:25	PDT	3940	A	3.43	A	13.4	P
USGS	12181000	2021-08-14 14:30	PDT	3970	A	3.44	A	13.4	P
USGS	12181000	2021-08-14 14:35	PDT	3970	A	3.44	A	13.5	P
USGS	12181000	2021-08-14 14:40	PDT	4000	A	3.45	A	13.5	P
USGS	12181000	2021-08-14 14:45	PDT	4030	A	3.46	A	13.5	P
USGS	12181000	2021-08-14 14:50	PDT	4030	A	3.46	A	13.5	P
USGS	12181000	2021-08-14 14:55	PDT	4030	A	3.46	A	13.5	P
USGS	12181000	2021-08-14 15:00	PDT	4000	A	3.45	A	13.5	P
USGS	12181000	2021-08-14 15:05	PDT	4060	A	3.47	A	13.6	P
USGS	12181000	2021-08-14 15:10	PDT	4060	A	3.47	A	13.6	P
USGS	12181000	2021-08-14 15:15	PDT	4060	A	3.47	A	13.6	P
USGS	12181000	2021-08-14 15:20	PDT	4060	A	3.47	A	13.6	P
USGS	12181000	2021-08-14 15:25	PDT	4060	A	3.47	A	13.6	P
USGS	12181000	2021-08-14 15:30	PDT	4060	A	3.47	A	13.6	P
USGS	12181000	2021-08-14 15:35	PDT	4090	A	3.48	A	13.6	P
USGS	12181000	2021-08-14 15:40	PDT	4090	A	3.48	A	13.6	P
USGS	12181000	2021-08-14 15:45	PDT	4060	A	3.47	A	13.7	P
USGS	12181000	2021-08-14 15:50	PDT	4060	A	3.47	A	13.7	P
USGS	12181000	2021-08-14 15:55	PDT	4060	A	3.47	A	13.7	P
USGS	12181000	2021-08-14 16:00	PDT	4060	A	3.47	A	13.7	P
USGS	12181000	2021-08-14 16:05	PDT	4060	A	3.47	A	13.7	P
USGS	12181000	2021-08-14 16:10	PDT	4060	A	3.47	A	13.7	P
USGS	12181000	2021-08-14 16:15	PDT	4060	A	3.47	A	13.7	P
USGS	12181000	2021-08-14 16:20	PDT	4060	A	3.47	A	13.7	P
USGS	12181000	2021-08-14 16:25	PDT	4030	A	3.46	A	13.7	P
USGS	12181000	2021-08-14 16:30	PDT	4030	A	3.46	A	13.7	P
USGS	12181000	2021-08-14 16:35	PDT	4090	A	3.48	A	13.7	P
USGS	12181000	2021-08-14 16:40	PDT	4060	A	3.47	A	13.8	P
USGS	12181000	2021-08-14 16:45	PDT	4060	A	3.47	A	13.8	P
USGS	12181000	2021-08-14 16:50	PDT	4060	A	3.47	A	13.8	P
USGS	12181000	2021-08-14 16:55	PDT	4060	A	3.47	A	13.8	P
USGS	12181000	2021-08-14 17:00	PDT	4030	A	3.46	A	13.8	P
USGS	12181000	2021-08-14 17:05	PDT	4060	A	3.47	A	13.8	P
USGS	12181000	2021-08-14 17:10	PDT	4030	A	3.46	A	13.8	P
USGS	12181000	2021-08-14 17:15	PDT	4060	A	3.47	A	13.8	P
USGS	12181000	2021-08-14 17:20	PDT	4060	A	3.47	A	13.8	P
USGS	12181000	2021-08-14 17:25	PDT	4060	A	3.47	A	13.8	P
USGS	12181000	2021-08-14 17:30	PDT	4030	A	3.46	A	13.8	P
USGS	12181000	2021-08-14 17:35	PDT	4030	A	3.46	A	13.8	P
USGS	12181000	2021-08-14 17:40	PDT	4030	A	3.46	A	13.8	P
USGS	12181000	2021-08-14 17:45	PDT	4030	A	3.46	A	13.7	P
USGS	12181000	2021-08-14 17:50	PDT	4060	A	3.47	A	13.7	P
USGS	12181000	2021-08-14 17:55	PDT	4060	A	3.47	A	13.7	P
USGS	12181000	2021-08-14 18:00	PDT	4060	A	3.47	A	13.7	P
USGS	12181000	2021-08-14 18:05	PDT	4060	A	3.47	A	13.7	P
USGS	12181000	2021-08-14 18:10	PDT	4090	A	3.48	A	13.7	P
USGS	12181000	2021-08-14 18:15	PDT	4090	A	3.48	A	13.7	P
USGS	12181000	2021-08-14 18:20	PDT	4090	A	3.48	A	13.7	P
USGS	12181000	2021-08-14 18:25	PDT	4090	A	3.48	A	13.7	P
USGS	12181000	2021-08-14 18:30	PDT	4090	A	3.48	A	13.7	P
USGS	12181000	2021-08-14 18:35	PDT	4090	A	3.48	A	13.6	P
USGS	12181000	2021-08-14 18:40	PDT	4090	A	3.48	A	13.6	P
USGS	12181000	2021-08-14 18:45	PDT	4120	A	3.49	A	13.6	P
USGS	12181000	2021-08-14 18:50	PDT	4090	A	3.48	A	13.6	P
USGS	12181000	2021-08-14 18:55	PDT	4090	A	3.48	A	13.6	P
USGS	12181000	2021-08-14 19:00	PDT	4090	A	3.48	A	13.6	P
USGS	12181000	2021-08-14 19:05	PDT	4090	A	3.48	A	13.6	P
USGS	12181000	2021-08-14 19:10	PDT	4090	A	3.48	A	13.6	P
USGS	12181000	2021-08-14 19:15	PDT	4090	A	3.48	A	13.5	P
USGS	12181000	2021-08-14 19:20	PDT	4090	A	3.48	A	13.5	P
USGS	12181000	2021-08-14 19:25	PDT	4090	A	3.48	A	13.5	P
USGS	12181000	2021-08-14 19:30	PDT	4090	A	3.48	A	13.5	P
USGS	12181000	2021-08-14 19:35	PDT	4090	A	3.48	A	13.5	P
USGS	12181000	2021-08-14 19:40	PDT	4090	A	3.48	A	13.4	P
USGS	12181000	2021-08-14 19:45	PDT	4090	A	3.48	A	13.4	P
USGS	12181000	2021-08-14 19:50	PDT	4120	A	3.49	A	13.4	P
USGS	12181000	2021-08-14 19:55	PDT	4120	A	3.49	A	13.4	P
USGS	12181000	2021-08-14 20:00	PDT	4120	A	3.49	A	13.3	P
USGS	12181000	2021-08-14 20:05	PDT	4150	A	3.50	A	13.3	P
USGS	12181000	2021-08-14 20:10	PDT	4150	A	3.50	A	13.3	P
USGS	12181000	2021-08-14 20:15	PDT	4150	A	3.50	A	13.3	P
USGS	12181000	2021-08-14 20:20	PDT	4150	A	3.50	A	13.2	P
USGS	12181000	2021-08-14 20:25	PDT	4150	A	3.50	A	13.2	P
USGS	12181000	2021-08-14 20:30	PDT	4150	A	3.50	A	13.2	P
USGS	12181000	2021-08-14 20:35	PDT	4150	A	3.50	A	13.2	P
USGS	12181000	2021-08-14 20:40	PDT	4150	A	3.50	A	13.1	P
USGS	12181000	2021-08-14 20:45	PDT	4150	A	3.50	A	13.1	P
USGS	12181000	2021-08-14 20:50	PDT	4150	A	3.50	A	13.1	P
USGS	12181000	2021-08-14 20:55	PDT	4150	A	3.50	A	13.1	P
USGS	12181000	2021-08-14 21:00	PDT	4120	A	3.49	A	13.0	P
USGS	12181000	2021-08-14 21:05	PDT	4120	A	3.49	A	13.0	P
USGS	12181000	2021-08-14 21:10	PDT	4150	A	3.50	A	13.0	P
USGS	12181000	2021-08-14 21:15	PDT	4150	A	3.50	A	13.0	P
USGS	12181000	2021-08-14 21:20	PDT	4150	A	3.50	A	12.9	P
USGS	12181000	2021-08-14 21:25	PDT	4150	A	3.50	A	12.9	P
USGS	12181000	2021-08-14 21:30	PDT	4150	A	3.50	A	12.9	P
USGS	12181000	2021-08-14 21:35	PDT	4150	A	3.50	A	12.9	P
USGS	12181000	2021-08-14 21:40	PDT	4150	A	3.50	A	12.8	P
USGS	12181000	2021-08-14 21:45	PDT	4150	A	3.50	A	12.8	P
USGS	12181000	2021-08-14 21:50	PDT	4150	A	3.50	A	12.8	P
USGS	12181000	2021-08-14 21:55	PDT	4150	A	3.50	A	12.8	P
USGS	12181000	2021-08-14 22:00	PDT	4150	A	3.50	A	12.7	P
USGS	12181000	2021-08-14 22:05	PDT	4150	A	3.50	A	12.7	P
USGS	12181000	2021-08-14 22:10	PDT	4150	A	3.50	A	12.7	P
USGS	12181000	2021-08-14 22:15	PDT	4150	A	3.50	A	12.7	P
USGS	12181000	2021-08-14 22:20	PDT	4150	A	3.50	A	12.6	P
USGS	12181000	2021-08-14 22:25	PDT	4150	A	3.50	A	12.6	P
USGS	12181000	2021-08-14 22:30	PDT	4150	A	3.50	A	12.6	P
USGS	12181000	2021-08-14 22:35	PDT	4150	A	3.50	A	12.6	P
USGS	12181000	2021-08-14 22:40	PDT	4150	A	3.50	A	12.5	P
USGS	12181000	2021-08-14 22:45	PDT	4120	A	3.49	A	12.5	P
USGS	12181000	2021-08-14 22:50	PDT	4150	A	3.50	A	12.5	P
USGS	12181000	2021-08-14 22:55	PDT	4150	A	3.50	A	12.5	P
USGS	12181000	2021-08-14 23:00	PDT	4120	A	3.49	A	12.4	P
USGS	12181000	2021-08-14 23:05	PDT	4120	A	3.49	A	12.4	P
USGS	12181000	2021-08-14 23:10	PDT	4150	A	3.50	A	12.4	P
USGS	12181000	2021-08-14 23:15	PDT	4150	A	3.50	A	12.4	P
USGS	12181000	2021-08-14 23:20	PDT	4120	A	3.49	A	12.4	P
USGS	12181000	2021-08-14 23:25	PDT	4120	A	3.49	A	12.3	P
USGS	12181000	2021-08-14 23:30	PDT	4120	A	3.49	A	12.3	P
USGS	12181000	2021-08-14 23:35	PDT	4120	A	3.49	A	12.3	P
USGS	12181000	2021-08-14 23:40	PDT	4120	A	3.49	A	12.3	P
USGS	12181000	2021-08-14 23:45	PDT	4120	A	3.49	A	12.2	P
USGS	12181000	2021-08-14 23:50	PDT	4120	A	3.49	A	12.2	P
USGS	12181000	2021-08-14 23:55	PDT	4120	A	3.49	A	12.2	P
USGS	12181000	2021-08-15 00:00	PDT	4120	A	3.49	A	12.2	P
USGS	12181000	2021-08-15 00:05	PDT	4150	A	3.50	A	12.2	P
USGS	12181000	2021-08-15 00:10	PDT	4150	A	3.50	A	12.1	P
USGS	12181000	2021-08-15 00:15	PDT	4150	A	3.50	A	12.1	P
USGS	12181000	2021-08-15 00:20	PDT	4150	A	3.50	A	12.1	P
USGS	12181000	2021-08-15 00:25	PDT	4150	A	3.50	A	12.1	P
USGS	12181000	2021-08-15 00:30	PDT	4150	A	3.50	A	12.1	P
USGS	12181000	2021-08-15 00:35	PDT	4150	A	3.50	A	12.0	P
USGS	12181000	2021-08-15 00:40	PDT	4150	A	3.50	A	12.0	P
USGS	12181000	2021-08-15 00:45	PDT	4150	A	3.50	A	12.0	P
USGS	12181000	2021-08-15 00:50	PDT	4150	A	3.50	A	12.0	P
USGS	12181000	2021-08-15 00:55	PDT	4180	A	3.51	A	12.0	P
USGS	12181000	2021-08-15 01:00	PDT	4180	A	3.51	A	12.0	P
USGS	12181000	2021-08-15 01:05	PDT	4150	A	3.50	A	12.0	P
USGS	12181000	2021-08-15 01:10	PDT	4150	A	3.50	A	11.9	P
USGS	12181000	2021-08-15 01:15	PDT	4150	A	3.50	A	11.9	P
USGS	12181000	2021-08-15 01:20	PDT	4150	A	3.50	A	11.9	P
USGS	12181000	2021-08-15 01:25	PDT	4150	A	3.50	A	11.9	P
USGS	12181000	2021-08-15 01:30	PDT	4150	A	3.50	A	11.9	P
USGS	12181000	2021-08-15 01:35	PDT	4120	A	3.49	A	11.9	P
USGS	12181000	2021-08-15 01:40	PDT	4150	A	3.50	A	11.9	P
USGS	12181000	2021-08-15 01:45	PDT	4150	A	3.50	A	11.9	P
USGS	12181000	2021-08-15 01:50	PDT	4150	A	3.50	A	11.9	P
USGS	12181000	2021-08-15 01:55	PDT	4150	A	3.50	A	11.9	P
USGS	12181000	2021-08-15 02:00	PDT	4150	A	3.50	A	11.8	P
USGS	12181000	2021-08-15 02:05	PDT	4150	A	3.50	A	11.8	P
USGS	12181000	2021-08-15 02:10	PDT	4150	A	3.50	A	11.8	P
USGS	12181000	2021-08-15 02:15	PDT	4150	A	3.50	A	11.8	P
USGS	12181000	2021-08-15 02:20	PDT	4180	A	3.51	A	11.8	P
USGS	12181000	2021-08-15 02:25	PDT	4150	A	3.50	A	11.8	P
USGS	12181000	2021-08-15 02:30	PDT	4150	A	3.50	A	11.8	P
USGS	12181000	2021-08-15 02:35	PDT	4150	A	3.50	A	11.8	P
USGS	12181000	2021-08-15 02:40	PDT	4150	A	3.50	A	11.8	P
USGS	12181000	2021-08-15 02:45	PDT	4150	A	3.50	A	11.8	P
USGS	12181000	2021-08-15 02:50	PDT	4150	A	3.50	A	11.8	P
USGS	12181000	2021-08-15 02:55	PDT	4150	A	3.50	A	11.8	P
USGS	12181000	2021-08-15 03:00	PDT	4150	A	3.50	A	11.8	P
USGS	12181000	2021-08-15 03:05	PDT	4150	A	3.50	A	11.8	P
USGS	12181000	2021-08-15 03:10	PDT	4150	A	3.50	A	11.8	P
USGS	12181000	2021-08-15 03:15	PDT	4120	A	3.49	A	11.8	P
USGS	12181000	2021-08-15 03:20	PDT	4120	A	3.49	A	11.8	P
USGS	12181000	2021-08-15 03:25	PDT	4120	A	3.49	A	11.8	P
USGS	12181000	2021-08-15 03:30	PDT	4090	A	3.48	A	11.7	P
USGS	12181000	2021-08-15 03:35	PDT	4090	A	3.48	A	11.7	P
USGS	12181000	2021-08-15 03:40	PDT	4060	A	3.47	A	11.7	P
USGS	12181000	2021-08-15 03:45	PDT	4060	A	3.47	A	11.7	P
USGS	12181000	2021-08-15 03:50	PDT	4060	A	3.47	A	11.7	P
USGS	12181000	2021-08-15 03:55	PDT	4030	A	3.46	A	11.7	P
USGS	12181000	2021-08-15 04:00	PDT	4000	A	3.45	A	11.7	P
USGS	12181000	2021-08-15 04:05	PDT	4000	A	3.45	A	11.7	P
USGS	12181000	2021-08-15 04:10	PDT	3970	A	3.44	A	11.7	P
USGS	12181000	2021-08-15 04:15	PDT	3940	A	3.43	A	11.7	P
USGS	12181000	2021-08-15 04:20	PDT	3940	A	3.43	A	11.7	P
USGS	12181000	2021-08-15 04:25	PDT	3910	A	3.42	A	11.7	P
USGS	12181000	2021-08-15 04:30	PDT	3880	A	3.41	A	11.7	P
USGS	12181000	2021-08-15 04:35	PDT	3880	A	3.41	A	11.7	P
USGS	12181000	2021-08-15 04:40	PDT	3880	A	3.41	A	11.7	P
USGS	12181000	2021-08-15 04:45	PDT	3850	A	3.40	A	11.7	P
USGS	12181000	2021-08-15 04:50	PDT	3820	A	3.39	A	11.7	P
USGS	12181000	2021-08-15 04:55	PDT	3790	A	3.38	A	11.7	P
USGS	12181000	2021-08-15 05:00	PDT	3790	A	3.38	A	11.7	P
USGS	12181000	2021-08-15 05:05	PDT	3790	A	3.38	A	11.7	P
USGS	12181000	2021-08-15 05:10	PDT	3760	A	3.37	A	11.7	P
USGS	12181000	2021-08-15 05:15	PDT	3760	A	3.37	A	11.7	P
USGS	12181000	2021-08-15 05:20	PDT	3740	A	3.36	A	11.7	P
USGS	12181000	2021-08-15 05:25	PDT	3740	A	3.36	A	11.7	P
USGS	12181000	2021-08-15 05:30	PDT	3740	A	3.36	A	11.7	P
USGS	12181000	2021-08-15 05:35	PDT	3680	A	3.34	A	11.7	P
USGS	12181000	2021-08-15 05:40	PDT	3710	A	3.35	A	11.7	P
USGS	12181000	2021-08-15 05:45	PDT	3650	A	3.33	A	11.7	P
USGS	12181000	2021-08-15 05:50	PDT	3650	A	3.33	A	11.7	P
USGS	12181000	2021-08-15 05:55	PDT	3620	A	3.32	A	11.7	P
USGS	12181000	2021-08-15 06:00	PDT	3590	A	3.31	A	11.7	P
USGS	12181000	2021-08-15 06:05	PDT	3590	A	3.31	A	11.7	P
USGS	12181000	2021-08-15 06:10	PDT	3560	A	3.30	A	11.7	P
USGS	12181000	2021-08-15 06:15	PDT	3560	A	3.30	A	11.7	P
USGS	12181000	2021-08-15 06:20	PDT	3530	A	3.29	A	11.7	P
USGS	12181000	2021-08-15 06:25	PDT	3530	A	3.29	A	11.7	P
USGS	12181000	2021-08-15 06:30	PDT	3480	A	3.27	A	11.7	P
USGS	12181000	2021-08-15 06:35	PDT	3480	A	3.27	A	11.7	P
USGS	12181000	2021-08-15 06:40	PDT	3480	A	3.27	A	11.7	P
USGS	12181000	2021-08-15 06:45	PDT	3480	A	3.27	A	11.7	P
USGS	12181000	2021-08-15 06:50	PDT	3450	A	3.26	A	11.7	P
USGS	12181000	2021-08-15 06:55	PDT	3480	A	3.27	A	11.7	P
USGS	12181000	2021-08-15 07:00	PDT	3450	A	3.26	A	11.7	P
USGS	12181000	2021-08-15 07:05	PDT	3450	A	3.26	A	11.7	P
USGS	12181000	2021-08-15 07:10	PDT	3450	A	3.26	A	11.7	P
USGS	12181000	2021-08-15 07:15	PDT	3450	A	3.26	A	11.7	P
USGS	12181000	2021-08-15 07:20	PDT	3450	A	3.26	A	11.7	P
USGS	12181000	2021-08-15 07:25	PDT	3420	A	3.25	A	11.7	P
USGS	12181000	2021-08-15 07:30	PDT	3450	A	3.26	A	11.7	P
USGS	12181000	2021-08-15 07:35	PDT	3420	A	3.25	A	11.7	P
USGS	12181000	2021-08-15 07:40	PDT	3450	A	3.26	A	11.7	P
USGS	12181000	2021-08-15 07:45	PDT	3450	A	3.26	A	11.7	P
USGS	12181000	2021-08-15 07:50	PDT	3420	A	3.25	A	11.7	P
USGS	12181000	2021-08-15 07:55	PDT	3420	A	3.25	A	11.7	P
USGS	12181000	2021-08-15 08:00	PDT	3420	A	3.25	A	11.7	P
USGS	12181000	2021-08-15 08:05	PDT	3420	A	3.25	A	11.7	P
USGS	12181000	2021-08-15 08:10	PDT	3420	A	3.25	A	11.7	P
USGS	12181000	2021-08-15 08:15	PDT	3450	A	3.26	A	11.7	P
USGS	12181000	2021-08-15 08:20	PDT	3420	A	3.25	A	11.7	P
